text,label,predicted,probabilities,confidence,is_correct
市场分析深入透彻把握趋势 ,0,0,"[0.9998571872711182, 0.00014273557462729514]",0.9998571872711182,True
好真的好人,1,1,"[0.0016318465350195765, 0.9983682036399841]",0.9983682036399841,True
避免使用模糊、笼统的词汇，提高论文的可读性 ,0,0,"[0.9997746348381042, 0.00022539013298228383]",0.9997746348381042,True
医疗护理科研创新推动护理进步 ,0,0,"[0.9999004602432251, 9.949976811185479e-05]",0.9999004602432251,True
瓜批,1,1,"[9.99303229036741e-05, 0.9999001026153564]",0.9999001026153564,True
看。您。这。逻辑。，。直肠。通。大脑。吧,1,1,"[7.289546920219436e-05, 0.9999270439147949]",0.9999270439147949,True
戏曲演出传统韵味十足展现文化魅力 ,0,0,"[0.9998898506164551, 0.00011008000728907064]",0.9998898506164551,True
看您这逻辑，直肠通通大脑吧,1,1,"[0.00011134592205053195, 0.9998886585235596]",0.9998886585235596,True
科技创新环境改善 ,0,0,"[0.9998641014099121, 0.00013585899432655424]",0.9998641014099121,True
不长性,1,1,"[9.228709677699953e-05, 0.9999077320098877]",0.9999077320098877,True
骂你,1,1,"[0.00011423845717217773, 0.9998857975006104]",0.9998857975006104,True
“真希望你你的脑子里都装的是电容，可惜，有些人偏偏装了电阻。”,1,1,"[7.356656715273857e-05, 0.9999264478683472]",0.9999264478683472,True
小。愤青,1,1,"[9.204504749504849e-05, 0.9999079704284668]",0.9999079704284668,True
小愤青啊,1,1,"[0.00011685425852192566, 0.9998831748962402]",0.9998831748962402,True
戏曲演出韵味悠长传承文化瑰宝 ,0,0,"[0.9998799562454224, 0.00011999290290987119]",0.9998799562454224,True
操-你-妹,1,1,"[8.560292917536572e-05, 0.9999144077301025]",0.9999144077301025,True
看您这逻辑，，直肠通大脑吧,1,1,"[9.831967327045277e-05, 0.9999016523361206]",0.9999016523361206,True
制药企业加强药品研发项目质量管理体系建设，确保项目质量符合要求 ,0,0,"[0.9998986721038818, 0.00010126155393663794]",0.9998986721038818,True
特别真可笑,1,1,"[8.009075099835172e-05, 0.9999198913574219]",0.9999198913574219,True
某男啊,1,1,"[0.00011447792348917574, 0.9998855590820312]",0.9998855590820312,True
瓜批啊,1,1,"[0.00012333504855632782, 0.9998766183853149]",0.9998766183853149,True
我们会一起去河边钓鱼，享受宁静的时光，感受大自然的美好 ,0,0,"[0.9998925924301147, 0.00010741222649812698]",0.9998925924301147,True
太键盘侠,1,1,"[0.00011372586595825851, 0.9998862743377686]",0.9998862743377686,True
狗娘养吧,1,1,"[9.41364633035846e-05, 0.9999058246612549]",0.9999058246612549,True
非常缺根弦,1,1,"[9.574275463819504e-05, 0.9999042749404907]",0.9999042749404907,True
非常白瞎,1,1,"[7.529579306719825e-05, 0.9999246597290039]",0.9999246597290039,True
商务合作平等友好共同进步 ,0,0,"[0.9998569488525391, 0.00014305020158644766]",0.9998569488525391,True
特别傻妞,1,1,"[7.904368976596743e-05, 0.9999209642410278]",0.9999209642410278,True
非常跟我,1,1,"[0.00011460298264864832, 0.9998854398727417]",0.9998854398727417,True
客户关系友好稳定长期合作 ,0,0,"[0.9997718930244446, 0.0002281270280946046]",0.9997718930244446,True
你_走_的_那天_风_很大_，_火化_的_时候_还_诈尸_，_一直_喊_没_死_，_最后_用_铁链_绑_着_烧_完_的_。_火_很_旺_，_家属_很_坚强_一个_哭_的_都_没有_，_甚至_有_一个_忍不住_笑_出声_。_路上_灵车_翻_了_骨灰盒_摔_了_，_刚要_捧_点灰来_了_一辆_洒水车_，_众人_只好_把_混_着_泥巴_的_骨灰_，_随便_捧_点_埋_了_，_不久_之后_坟头_拆迁_，_上面_开_了_家_迪厅_，_每天_重复_播放_今天_是_个_好日子_。,1,1,"[7.85402808105573e-05, 0.999921441078186]",0.999921441078186,True
真的+好人,1,1,"[0.00013398696319200099, 0.9998660087585449]",0.9998660087585449,True
缺根弦吧,1,1,"[0.00014735096192453057, 0.9998526573181152]",0.9998526573181152,True
心存感激.收获快乐 ,0,0,"[0.9996840953826904, 0.0003158840991090983]",0.9996840953826904,True
医疗服务均等化实现公平医疗 ,0,0,"[0.9998492002487183, 0.00015081139281392097]",0.9998492002487183,True
臭b,1,1,"[0.00010229692998109385, 0.9998977184295654]",0.9998977184295654,True
看.您.这.逻辑.，.直肠.通.大脑.吧,1,1,"[7.025842933217064e-05, 0.9999297857284546]",0.9999297857284546,True
咋了呢,1,1,"[0.00013910169946029782, 0.9998608827590942]",0.9998608827590942,True
逼样了,1,1,"[0.00010149319132324308, 0.9998985528945923]",0.9998985528945923,True
注孤生,1,1,"[9.866124310065061e-05, 0.999901294708252]",0.999901294708252,True
真他妈,1,1,"[0.00011480784451123327, 0.9998852014541626]",0.9998852014541626,True
牛掰,1,1,"[0.00010938564082607627, 0.9998905658721924]",0.9998905658721924,True
太瓜批,1,1,"[0.00010520400246605277, 0.9998947381973267]",0.9998947381973267,True
好撸主,1,1,"[0.00012359405809547752, 0.9998763799667358]",0.9998763799667358,True
最逗的,1,1,"[9.351330663776025e-05, 0.9999064207077026]",0.9999064207077026,True
特别我看你是土狗打饱嗝-屎吃多了,1,1,"[7.281085709109902e-05, 0.9999271631240845]",0.9999271631240845,True
真心眼小,1,1,"[8.857692591845989e-05, 0.9999114274978638]",0.9999114274978638,True
非常好屌,1,1,"[0.00013898039469495416, 0.9998610019683838]",0.9998610019683838,True
尼马呢,1,1,"[0.00011268224625382572, 0.9998873472213745]",0.9998873472213745,True
真傻,1,1,"[0.00010124612163053825, 0.9998987913131714]",0.9998987913131714,True
真屌丝,1,1,"[9.517329453956336e-05, 0.9999048709869385]",0.9999048709869385,True
感谢您的细心指导 ,0,0,"[0.999850869178772, 0.0001490529248258099]",0.999850869178772,True
太看您这逻辑，直肠通大脑吧,1,1,"[0.00010940180072793737, 0.9998905658721924]",0.9998905658721924,True
谢谢你们一直支持我 ,0,0,"[0.9998385906219482, 0.00016140722436830401]",0.9998385906219482,True
极品男友,1,1,"[7.685789751121774e-05, 0.9999231100082397]",0.9999231100082397,True
医疗护理伦理道德创新规范护理行为 ,0,0,"[0.9998828172683716, 0.00011711527622537687]",0.9998828172683716,True
你~爸~今晚~连夜~庭院~种~枇杷树,1,1,"[8.974383672466502e-05, 0.9999102354049683]",0.9999102354049683,True
尼马了,1,1,"[9.824994049267843e-05, 0.9999017715454102]",0.9999017715454102,True
感谢您的耐心等待 ,0,0,"[0.9998809099197388, 0.00011907580483239144]",0.9998809099197388,True
非常你麻痹,1,1,"[8.010771125555038e-05, 0.9999198913574219]",0.9999198913574219,True
前列腺炎的治疗需针对病因，如抗感染、缓解疼痛等 ,0,0,"[0.9998088479042053, 0.00019115953182335943]",0.9998088479042053,True
点儿.背,1,1,"[9.281281381845474e-05, 0.9999071359634399]",0.9999071359634399,True
太小愤青,1,1,"[0.00010063566151075065, 0.9998993873596191]",0.9998993873596191,True
真的很傻,1,1,"[8.69579816935584e-05, 0.9999129772186279]",0.9999129772186279,True
回去吧，你妹妹想推你去北海公园看花了。,1,1,"[0.00017545893206261098, 0.999824583530426]",0.999824583530426,True
伪摇了,1,1,"[8.342225919477642e-05, 0.9999165534973145]",0.9999165534973145,True
盆腔炎常为多种病原体混合感染盆腔器官引起的炎症 ,0,0,"[0.9997697472572327, 0.00023021854576654732]",0.9997697472572327,True
秀下限吧,1,1,"[8.407698624068871e-05, 0.9999159574508667]",0.9999159574508667,True
美术作品展示独具匠心展现艺术风格 ,0,0,"[0.9998327493667603, 0.0001672537182457745]",0.9998327493667603,True
太搞笑,1,1,"[9.363162098452449e-05, 0.9999063014984131]",0.9999063014984131,True
你的笑容最治愈 ,0,0,"[0.999835729598999, 0.0001641998387640342]",0.999835729598999,True
诗歌朗诵情感真挚传递文学力量 ,0,0,"[0.9999047517776489, 9.529152885079384e-05]",0.9999047517776489,True
商务合作平等友好共同进步 ,0,0,"[0.9998569488525391, 0.00014305020158644766]",0.9998569488525391,True
永远爱我的家人 ,0,0,"[0.9997625946998596, 0.00023744639474898577]",0.9997625946998596,True
骂人,1,1,"[9.548545494908467e-05, 0.9999045133590698]",0.9999045133590698,True
看_您_这_逻辑_，_直肠_通_大脑_吧,1,1,"[8.506626181770116e-05, 0.9999148845672607]",0.9999148845672607,True
好真无语,1,1,"[0.00010179995297221467, 0.9998981952667236]",0.9998981952667236,True
煞笔爆,1,1,"[8.928017632570118e-05, 0.9999107122421265]",0.9999107122421265,True
一骂,1,1,"[8.93420001375489e-05, 0.9999105930328369]",0.9999105930328369,True
非常纯爷们,1,1,"[6.969608512008563e-05, 0.9999302625656128]",0.9999302625656128,True
读来让人心生共鸣 ,0,0,"[0.9998342990875244, 0.00016566635167691857]",0.9998342990875244,True
时间序列分析可以研究疾病的动态变化趋势 ,0,0,"[0.9998676776885986, 0.00013230727927293628]",0.9998676776885986,True
白#瞎,1,1,"[8.64762332639657e-05, 0.9999135732650757]",0.9999135732650757,True
我有空的时候会去逛商场，购买自己喜欢的物品 ,0,0,"[0.9995276927947998, 0.00047228820039890707]",0.9995276927947998,True
狗样,1,1,"[0.00012340211833361536, 0.9998766183853149]",0.9998766183853149,True
您的每一个建议都很有价值 ,0,0,"[0.9998440742492676, 0.0001559298689244315]",0.9998440742492676,True
文学讲座启迪思想作家分享创作心得 ,0,0,"[0.9996634721755981, 0.00033655663719400764]",0.9996634721755981,True
你爸今晚连夜庭院种枇杷杷树,1,1,"[9.125246288022026e-05, 0.9999086856842041]",0.9999086856842041,True
妈骂了,1,1,"[0.00010064468369819224, 0.9998993873596191]",0.9998993873596191,True
血脂检查可评估患者的血脂状况，包括胆固醇、甘油三酯等指标 ,0,0,"[0.9998334646224976, 0.00016645615687593818]",0.9998334646224976,True
亮剑吧，我没的是素质，你没的是亲老母,1,1,"[7.834669668227434e-05, 0.9999216794967651]",0.9999216794967651,True
真我无语了,1,1,"[0.00010470960114616901, 0.9998953342437744]",0.9998953342437744,True
我愿意为你改变自己 ,0,0,"[0.9997730851173401, 0.00022692909988109022]",0.9997730851173401,True
蛋痛,1,1,"[9.087585203815252e-05, 0.9999091625213623]",0.9999091625213623,True
亮剑|吧|，|我|没|的|是|素质|，|你|没|的|是|亲妈,1,1,"[7.549610745627433e-05, 0.9999245405197144]",0.9999245405197144,True
好你爸今晚连夜庭院种枇杷树,1,1,"[8.479066309519112e-05, 0.9999152421951294]",0.9999152421951294,True
脑子转不过弯以，但别进水,1,1,"[8.915077341953292e-05, 0.999910831451416]",0.999910831451416,True
真欠抽,1,1,"[9.535333811072633e-05, 0.9999046325683594]",0.9999046325683594,True
傻傻妞,1,1,"[0.00010771994129754603, 0.9998922348022461]",0.9998922348022461,True
励志在挑战中绽放自信与勇气 ,0,0,"[0.9998255372047424, 0.0001744629698805511]",0.9998255372047424,True
纯爷们了,1,1,"[7.954471948323771e-05, 0.9999204874038696]",0.9999204874038696,True
找虐,1,1,"[8.180293662007898e-05, 0.9999182224273682]",0.9999182224273682,True
太好屌,1,1,"[0.000103780061181169, 0.9998961687088013]",0.9998961687088013,True
白塞病是一种全身性免疫系统疾病，可累及口腔、皮肤、关节等多个部位 ,0,0,"[0.9998236298561096, 0.0001763719046721235]",0.9998236298561096,True
特别跟我,1,1,"[9.653464803704992e-05, 0.9999034404754639]",0.9999034404754639,True
音乐晚会气氛热烈听众尽情享受 ,0,0,"[0.9998468160629272, 0.00015320027887355536]",0.9998468160629272,True
咦，你嘴咋这么臭呢？刚吃完屎？吧,1,1,"[8.346435788553208e-05, 0.9999165534973145]",0.9999165534973145,True
她认真准备学术报告，展示研究成果 ,0,0,"[0.9998492002487183, 0.00015079240256454796]",0.9998492002487183,True
感恩生命中的每一刻 ,0,0,"[0.9998546838760376, 0.0001452564465580508]",0.9998546838760376,True
Equalization of medical services realizes fair medical care. Medical services equalization: medical services equalization; fair medical care: fair medical care ,0,0,"[0.9998816251754761, 0.00011832716700155288]",0.9998816251754761,True
遗传学决定遗传特征 ,0,0,"[0.9995474219322205, 0.0004525830445345491]",0.9995474219322205,True
我完全理解您的想法 ,0,0,"[0.9997809529304504, 0.00021910712530370802]",0.9997809529304504,True
《营销方案实施评估》：评估营销方案实施效果，为后续营销提供参考 ,0,0,"[0.9998639822006226, 0.00013605618732981384]",0.9998639822006226,True
文化发展更加繁荣 ,0,0,"[0.9998087286949158, 0.00019129518477711827]",0.9998087286949158,True
花痴,1,1,"[9.106947982218117e-05, 0.9999089241027832]",0.9999089241027832,True
励志在困境中崛起展现坚韧与毅力成就人生 ,0,0,"[0.9998419284820557, 0.00015800292021594942]",0.9998419284820557,True
煞妞,1,1,"[0.0001213348368764855, 0.9998786449432373]",0.9998786449432373,True
我语了,1,1,"[8.702534978510812e-05, 0.9999129772186279]",0.9999129772186279,True
点儿背,1,1,"[0.00015045172767713666, 0.9998495578765869]",0.9998495578765869,True
傻妞妞,1,1,"[0.00012348673772066832, 0.9998764991760254]",0.9998764991760254,True
操#你#妹,1,1,"[8.981207793112844e-05, 0.9999102354049683]",0.9999102354049683,True
会议交流充分热烈达成目标 ,0,0,"[0.9998815059661865, 0.00011844276741612703]",0.9998815059661865,True
医疗护理服务创新均等化实现公平护理 ,0,0,"[0.9998888969421387, 0.00011114066728623584]",0.9998888969421387,True
医疗护理环境管理营造舒适护理环境 ,0,0,"[0.9998762607574463, 0.00012374595098663121]",0.9998762607574463,True
你吗在那边缺纸钱了自己去烧别给我叽歪,1,1,"[0.0001041785508277826, 0.9998958110809326]",0.9998958110809326,True
好+屌,1,1,"[8.837815403239802e-05, 0.9999116659164429]",0.9999116659164429,True
她每天都会看一部电影，放松心情，感受不同的故事和情感 ,0,0,"[0.9998094439506531, 0.00019053065625485033]",0.9998094439506531,True
情感真挚.写得很动人 ,0,0,"[0.9998794794082642, 0.00012053096725139767]",0.9998794794082642,True
好逼样,1,1,"[0.00010788400686578825, 0.9998921155929565]",0.9998921155929565,True
特别你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.601594552397728e-05, 0.9999239444732666]",0.9999239444732666,True
非常点儿背,1,1,"[9.89380496321246e-05, 0.9999010562896729]",0.9999010562896729,True
胸大无脑,1,1,"[7.493863813579082e-05, 0.9999250173568726]",0.9999250173568726,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.427316450048238e-05, 0.9999257326126099]",0.9999257326126099,True
太最逗,1,1,"[8.9290137111675e-05, 0.9999107122421265]",0.9999107122421265,True
财务决策明智合理确保效益 ,0,0,"[0.9998587369918823, 0.0001411942794220522]",0.9998587369918823,True
伪摇摇,1,1,"[8.105516462819651e-05, 0.9999189376831055]",0.9999189376831055,True
特别脑子转不过弯可以，但别进水,1,1,"[7.402200571959838e-05, 0.999925971031189]",0.999925971031189,True
财务状况稳定良好支持发展 ,0,0,"[0.999872088432312, 0.00012787655577994883]",0.999872088432312,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日日子。,1,1,"[7.399617607006803e-05, 0.999925971031189]",0.999925971031189,True
